,Availablility,Furnishing,Gender_requirement,Location,Max_period,Min_period,Price,Short_description,Size,Price_per_month,Average_price_per_month,Postal_code
467,Now,Furnished,Males or females,Victoria Park (M13),None,6 months,['£325 pcm'],One double room in a 3 bed terrace on Welby Street,Double room,[325],325.0,M13
468,Now,Part Furnished,No info,Victoria Park (M13),None,6 months,['£600 pcm (whole property)'],Modern One Bed Apartment part furnished,1 bed flat,[600],600.0,M13
469,Now,Furnished,Males or females,Longsight (M12),None,None,['£346 pcm'],Room To Rent,Double room,[346],346.0,M12
470,Now,Furnished,Males or females,Levenshulme (M13),None,4 months,"['£465 pcm', '£470 pcm']",Look Here!!!Ensuite Rooms Close to Centre!!! :),2 doubles,"[465, 470]",467.5,M13
471,Now,Furnished,Males or females,Manchester (M11),None,1 month,['£350 pcm'],Rooms  Available for Rent,Double room,[350],350.0,M11
472,Now,Furnished,Males or females,Eccles (M30),None,9 months,['£485 pcm'],"""High End "" Double Room, All inc  £485!",Double room,[485],485.0,M30
473,Now,Furnished,Males or females,Chorlton (M21),None,12 months,['£308 pcm'],Room available in Chorlton houseshare,Double room,[308],308.0,M21
474,Now,Furnished,Males or females,Manchester City Centre (M4),None,None,"['£519 pcm', '£499 pcm']",City Centre New Islington Northern Quarter,2 doubles,"[519, 499]",509.0,M4
475,Now,Furnished,Males or females,Whitefield (M45),12 months,6 months,"['£420 pcm', '£370 pcm']",Bright Single & Double Bedroom,Single + double,"[420, 370]",395.0,M45
476,Now,Furnished,Males or females,Manchester City Centre (M4),None,None,['£549 pcm'],Lux Large Double 10 mins from Piccadilly,Double room,[549],549.0,M4
477,Now,Furnished,Males or females,Didsbury (M20),None,None,"['£469 pcm', '£349 pcm']",Double room and Single in West Didsbury,Single + double,"[469, 349]",409.0,M20
478,Now,Furnished,Males or females,West Didsbury (M20),None,None,"['£479 pcm', '£499 pcm']",Large Double Room in Prof Share in West Didsbury,2 doubles,"[479, 499]",489.0,M20
479,Now,Furnished,Males or females,West Didsbury (M20),None,None,['£349 pcm'],New Home in West Didsbury,Single room,[349],349.0,M20
480,Now,Furnished,Males or females,Eccles (M30),None,6 months,['£474 pcm'],Beautiful Room in Great House with NO DEPOSIT,Double room,[474],474.0,M30
481,03 Dec 2018,Furnished,Males or females,Manchester City Centre (M3),None,6 months,"['£850 pcm', '£800 pcm', '£800 pcm']",Brand New Manchester City Centre 3 Bed Town House,3 doubles,"[850, 800, 800]",816.6666666666666,M3
482,Now,Furnished,Female preferred,Hulme (M15),None,10 months,['£520 pcm'],"Double Room, Great Flat Hulme, All Inclusive.",Double room,[520],520.0,M15
483,Now,Furnished,No info,Victoria Park (M14),None,None,['£180 pw (whole property)'],Spacious 1Bed from 1St December,1 bed flat,[720],720.0,M14
484,01 Dec 2018,Furnished,Males or females,Victoria Park (M13),12 months,6 months,['£350 pcm'],1 Bedroom in Newly Refublish House Available,Double room,[350],350.0,M13
485,Now,Furnished,Males or females,Failsworth (M35),None,None,"['£120 pw', '£120 pw', '£120 pw', '£110 pw', '£120 pw', '£115 pw', '£115 pw']",Amazing Professional House Share,2 doubles,"[480, 480, 480, 440, 480, 460, 460]",468.57142857142856,M35
486,01 Dec 2018,Furnished,Males or females,Fallowfield (M14),None,5 months,['£400 pcm'],Amazing deal - Low deposit,Double room,[400],400.0,M14
487,Now,Furnished,Female preferred,Rusholme (M14),12 months,1 month,"['£125 pw', '£125 pw']",Two large rooms in beautiful Edwardian townhouse,2 doubles,"[500, 500]",500.0,M14
488,Now,Furnished,Males or females,Whalley Range (M16),None,None,"['£380 pcm', '£380 pcm', '£390 pcm']",Hotel Style Accommodation - Low Deposit,3 doubles,"[380, 380, 390]",383.3333333333333,M16
489,Now,Furnished,Males or females,Rusholme (M14),7 months,6 months,['£500 pcm'],Property has just been fully refurbished,Double room,[500],500.0,M14
490,01 Dec 2018,Furnished,Males or females,Wythenshawe (M22),None,6 months,['£400 pcm'],Manchester Airport Double Room Modern Apartment,Double room,[400],400.0,M22
491,Now,Furnished,No info,Salford (M3),None,6 months,['£595 pcm (whole property)'],X1 Town Hall - Studio Apartment to Rent!,Studio flat,[595],595.0,M3
492,Now,Furnished,No info,Salford (M3),None,6 months,['£745 pcm (whole property)'],X1 Town Hall - One Bedroom Property to Rent!,1 bed flat,[745],745.0,M3
493,28 Dec 2018,Furnished,Female preferred,Didsbury (M20),3 months,None,['£300 pcm'],Burnage short term let,Double room,[300],300.0,M20
494,Now,Furnished,Males or females,Manchester City Centre (M3),None,6 months,['£525 pcm'],Available Now !! Double Bedroom/ Manchester City,Double room,[525],525.0,M3
495,12 Jan 2019,Furnished,Males or females,Urmston (M41),36 months,1 month,"['£75 pw', '£75 pw']",Large house in Urmston town centre,2 doubles,"[300, 300]",300.0,M41
496,Now,Furnished,Males or females,Manchester (M13),None,None,['£114 pw'],Spacious Double Room- very close to Uni campus,Double room,[456],456.0,M13
497,Now,Furnished,Males or females,Salford (M7),None,None,"['£330 pcm', '£380 pcm']",Single and Double Rooms For Rent,Single + double,"[330, 380]",355.0,M7
498,Now,Furnished,Males or females,Salford (M5),36 months,6 months,['£345 pcm'],6 bedroom house share in Salford * 1 Rooms Avail *,Double room,[345],345.0,M5
499,02 Dec 2018,Furnished,Males or females,Manchester City Centre (M4),None,6 months,['£525 pcm'],One Bedroom in Two Bed Flat Share/ City Center,Double room,[525],525.0,M4
500,26 Jan 2019,Furnished,Males or females,Droylsden (M43),None,None,['£500 pcm'],Whole new build next to tram stop,Double room,[500],500.0,M43
501,03 Dec 2018,Furnished,Males or females,Manchester City Centre (M4),12 months,3 months,['£800 pcm'],"Bright, modern NQ flat share",Double room,[800],800.0,M4
502,Now,Furnished,Males or females,Rusholme (M14),None,None,['£99 pw'],***£99 a week***M14 7PT***MOVE IN ASAP***,Double room,[396],396.0,M14
503,Now,Furnished,Males or females,Withington (M20),None,None,"['£110 pw', '£110 pw', '£110 pw', '£95 pw', '£110 pw', '£110 pw', '£110 pw', '£110 pw', '£110 pw', '£110 pw', '£110 pw', '£110 pw']",Amasing Student/Professional Home Not to Be Missed,12 doubles,"[440, 440, 440, 380, 440, 440, 440, 440, 440, 440, 440, 440]",435.0,M20
504,13 Dec 2018,No info,Males or females,Manchester City Centre (M3),None,6 months,['£620 pcm'],Split level  large double room in huge warehouse.,Double room,[620],620.0,M3
505,Now,Furnished,No info,Longsight (M13),None,6 months,['Potential Buddy Ups'],Two Bedroom Flat is available,2 bed flat,[],,M13
506,Now,Furnished,Males or females,Stretford (M32),None,None,['£340 pcm'],4 Bed Flat close to Trafford Centre,Double room,[340],340.0,M32
507,Now,Furnished,Males or females,Fallowfield (M14),None,6 months,"['£395 pcm', '£350 pcm', '£395 pcm', '£450 pcm']",Completely Refurbished House Share -Bills Included,Double room,"[395, 350, 395, 450]",397.5,M14
508,Now,Furnished,No info,Victoria Park (M14),4 months,3 months,['£650 pcm (whole property)'],1 bed flat Victoria park for short-term let,1 bed flat,[650],650.0,M14
509,01 Jan 2019,Furnished,Males or females,Stretford (M32),None,3 months,['£425 pcm'],Comfortable double room to rent in a homely terrac,Double room,[425],425.0,M32
510,01 Dec 2018,Furnished,Males or females,Fallowfield (M14),None,6 months,['£330 pcm'],"Single room in quiet house, all bills inc",Single room,[330],330.0,M14
511,Now,Furnished,Males or females,Manchester City Centre (M3),24 months,1 month,['£550 pcm'],"Double room, with own bathroon.",Double room,[550],550.0,M3
512,01 Dec 2018,Furnished,Males or females,Chorlton (M21),None,6 months,['£450 pcm'],Double room in fully furnished house share,Double room,[450],450.0,M21
513,Now,Furnished,Males or females,Withington (M20),None,12 months,"['£330 pcm', '£330 pcm', '£330 pcm']",Lovely three bed house in great location,3 doubles,"[330, 330, 330]",330.0,M20
514,Now,Furnished,Male preferred,Ancoats (M4),3 months,1 month,['£650 pcm'],Double Room & Own Bathroom,Double room,[650],650.0,M4
515,01 Dec 2018,Furnished,Males or females,Victoria Park (M14),None,3 months,"['£115 pw', '£99 pw', '£93 pw', '£99 pw', '£115 pw', '£85 pw']",6 Bedroom Student House Victoria Park,Double room,"[460, 396, 372, 396, 460, 340]",404.0,M14
516,Now,Furnished,Males or females,Rusholme (M14),None,3 months,"['£400 pcm', '£93 pw', '£380 pcm', '£400 pcm', '£425 pcm', '£450 pcm']",6 Double Bedrooms **Ideal Location for Uni,Double room,"[400, 372, 380, 400, 425, 450]",404.5,M14
517,Now,Furnished,Female preferred,Sale (M33),None,3 months,['£500 pcm'],Peaceful Double Bedroom in the heart of Sale,Double room,[500],500.0,M33
518,15 Mar 2019,Furnished,No info,Manchester (M13),None,3 months,['£695 pcm (whole property)'],Stunning studio + friendly communal spaces,1 bed flat,[695],695.0,M13
519,Now,Furnished,Male preferred,Radcliffe (M26),None,6 months,"['£99 pw', '£110 pw', '£110 pw', '£99 pw', '£99 pw']",En-Suite Double Room,Double room,"[396, 440, 440, 396, 396]",413.6,M26
520,Now,Furnished,Males or females,Manchester City Centre (M4),None,3 months,['£550 pcm'],"Central, Monday to Friday, bedroom and bathroom",Double room,[550],550.0,M4
521,02 Dec 2018,Furnished,Female preferred,Rusholme (M14),None,None,['£395 pcm'],*Medium Sized Double by Platt Fields*,Double room,[395],395.0,M14
522,Now,No info,Males or females,Eccles (M30),None,6 months,"['£360 pcm', '£425 pcm', '£500 pcm', '£360 pcm', '£300 pcm']",House Share in Monton,Double room,"[360, 425, 500, 360, 300]",389.0,M30
523,10 Dec 2018,Furnished,Males or females,Moss Side (M16),None,None,"['£425 pcm', '£410 pcm', '£425 pcm', '£425 pcm', '£400 pcm', '£390 pcm']",Double/single bedrooms in shared accommodation,Single + 2 doubles,"[425, 410, 425, 425, 400, 390]",412.5,M16
524,Now,Furnished,Males or females,Manchester City Centre (M1),36 months,6 months,['£775 pcm'],Flat share MAN City Centre M1 live out landlord,Double room,[775],775.0,M1
525,Now,Furnished,Males or females,Salford (M5),None,6 months,['£400 pcm'],Large House.Close city centre. £400 inclusive,Double room,[400],400.0,M5
526,30 Dec 2018,Furnished,Males or females,Gorton (M18),None,6 months,['£100 pw'],Large Double Room in Shared House,Double room,[400],400.0,M18
527,01 Feb 2019,Furnished,Males or females,Manchester (M3),None,3 months,"['£550 pcm', '£575 pcm', '£575 pcm', '£625 pcm', '£625 pcm', '£550 pcm', '£575 pcm', '£575 pcm', '£625 pcm', '£625 pcm']",Beautiful rooms 10mn from City Centre,10 doubles,"[550, 575, 575, 625, 625, 550, 575, 575, 625, 625]",590.0,M3
528,Now,Furnished,Males or females,Burnage (M19),9 months,6 months,"['£380 pcm', '£360 pcm', '£380 pcm', '£395 pcm']",Double Rooms Available,4 doubles,"[380, 360, 380, 395]",378.75,M19
529,Now,Furnished,Males or females,Wythenshawe (M23),None,1 month,"['£550 pcm', '£475 pcm', '£500 pcm']","Bright and cosy double room close to airport,trams",Double room,"[550, 475, 500]",508.3333333333333,M23
530,07 Jan 2019,Furnished,Males or females,Levenshulme (M19),None,6 months,['£550 pcm'],V large double room,Double room,[550],550.0,M19
531,02 Dec 2018,Furnished,Female preferred,Manchester City Centre (M4),None,1 month,['£500 pcm'],Room For rent Near Manchester City center,Single room,[500],500.0,M4
532,Now,Furnished,Males or females,Manchester (M1),None,None,['£700 pcm'],Luxurious Penthouse Apartment in MCR City Center,Double room,[700],700.0,M1
533,Now,Furnished,No info,Manchester City Centre (M1),24 months,6 months,['£800 pcm (whole property)'],Studio Apt in the heart of MCR,1 bed flat,[800],800.0,M1
534,Now,No info,Males or females,Winton (M30),None,None,['£399 pcm'],"Eccles Monton area, Double Room All Bills Included",Double room,[399],399.0,M30
535,Now,Furnished,Males or females,Manchester (M14),12 months,6 months,['£370 pcm'],1 double bed room,Double room,[370],370.0,M14
536,17 Dec 2018,No info,Males or females,Tyldesley (M29),None,None,['£370 pcm'],Room to rent in spacious modern property,Double room,[370],370.0,M29
537,Now,Furnished,Males or females,Levenshulme (M19),3 months,None,['£126 pw'],"Dr Swamy PLAB centre, Ideal Doctors accommodation",Double room,[504],504.0,M19
538,Now,Furnished,Males or females,Levenshulme (M19),2 months,1 month,['£196 pw'],Luxury En-Suite Double Bedroom,Double room,[784],784.0,M19
539,Now,Furnished,Males or females,Levenshulme (M19),None,None,['£140 pw'],Immaculate 4 En-Suite Bedrooms Next to Swamy,Double room,[560],560.0,M19
540,Now,Furnished,Males or females,Salford (M7),7 months,3 months,['£105 pw'],Immaculate 4-Bedroom Accommodation - 2 En-suite,Double room,[420],420.0,M7
541,16 Dec 2018,Furnished,Males or females,Salford (M5),None,3 months,['£450 pcm'],Freshly Renovated House in Salford,Double room,[450],450.0,M5
542,Now,Furnished,Males or females,Chorlton (M21),12 months,1 month,['£750 pcm'],Modern Flat in Chorlton,Double room,[750],750.0,M21
543,01 Dec 2018,Furnished,Males or females,Manchester (M13),None,None,['£415 pcm'],Double Bedroom With All Bills Included,Double room,[415],415.0,M13
544,Now,Furnished,Males or females,Manchester City Centre (M1),None,6 months,['£590 pcm'],Room in city centre available,Double room,[590],590.0,M1
545,Now,Furnished,Males or females,Radcliffe (M26),None,None,['£350 pcm'],"Double room in radcliffe, bury easy acces to towns",Double room,[350],350.0,M26
546,Now,Furnished,Males or females,Swinton (M27),None,6 months,"['£104 pw', '£93 pw', '£75 pw']",Rooms in houseshare near Swinton Stn,Single room,"[416, 372, 300]",362.6666666666667,M27
547,Now,Furnished,Males or females,Salford (M7),None,3 months,['£115 pw'],Fantastic en-suit double room in Duncan street,Double room,[460],460.0,M7
548,01 Dec 2018,Furnished,Males or females,Manchester City Centre (M1),None,9 months,['£289 pw'],Studio at Vita Student Circle Square Building 11,Double room,[1156],1156.0,M1
549,Now,Furnished,Males or females,Fallowfield (M14),None,6 months,"['£375 pcm', '£390 pcm', '£390 pcm', '£290 pcm']",4  Rooms/ Great Location inc. C-Tax+ Wifi,Single + 3 doubles,"[375, 390, 390, 290]",361.25,M14
550,05 Dec 2018,Furnished,Female preferred,Chorlton (M21),None,6 months,['£99 pw'],Double Room in Central Chorlton Houseshare,Double room,[396],396.0,M21
551,Now,Furnished,Males or females,Withington (M20),None,6 months,['£99 pw'],Double Househare Room in Withington,Double room,[396],396.0,M20
552,06 Dec 2018,Furnished,Males or females,Withington (M20),None,6 months,['£70 pw'],Inexpensive Double Houseshare Room - Withington,Double room,[280],280.0,M20
553,Now,Furnished,Males or females,Fallowfield (M14),12 months,6 months,"['£375 pcm', '£375 pcm']","Large room in shared house, popular location",2 doubles,"[375, 375]",375.0,M14
554,31 Dec 2018,Furnished,Males or females,Rusholme (M14),None,None,"['£430 pcm', '£412 pcm', '£450 pcm', '£420 pcm', '£400 pcm', '£420 pcm']",Zero Fee £0 All bills included and wifi :) M14,2 doubles,"[430, 412, 450, 420, 400, 420]",422.0,M14
555,24 Dec 2018,Furnished,Males or females,Victoria Park (M14),None,None,"['£430 pcm', '£430 pcm', '£430 pcm', '£412 pcm', '£430 pcm', '£420 pcm']",âï¸£0Fee University fr£400pcm Victoria Park,Double room,"[430, 430, 430, 412, 430, 420]",425.3333333333333,M14
556,14 Dec 2018,Furnished,Males or females,Rusholme (M14),None,6 months,"['£450 pcm', '£450 pcm', '£450 pcm', '£430 pcm', '£430 pcm', '£430 pcm']",£0 Fee All bills included ACOM150,2 doubles,"[450, 450, 450, 430, 430, 430]",440.0,M14
557,Now,Furnished,Males or females,Salford (M6),None,None,"['£105 pw', '£95 pw']","Salford high-end houseshare, tasteful decor",2 doubles,"[420, 380]",400.0,M6
558,Now,Furnished,Female preferred,Wythenshawe (M23),None,None,['£500 pcm'],Double room Apartment (Airport/southmanchester),Double room,[500],500.0,M23
559,Now,Furnished,Males or females,Salford (M6),None,10 months,"['£90 pw', '£90 pw', '£90 pw', '£80 pw', '£85 pw', '£85 pw']","Salford student house for 6, great location+value",2 doubles,"[360, 360, 360, 320, 340, 340]",346.6666666666667,M6
560,Now,Furnished,Female preferred,Rusholme (M14),None,8 months,"['£410 pcm', '£400 pcm']",2 X Double Bedrooms to Rent - Female Only House,2 doubles,"[410, 400]",405.0,M14
561,Now,Furnished,Males or females,Fallowfield (M14),None,6 months,['£375 pcm'],Large Double Room in Friendly House Bills included,Double room,[375],375.0,M14
562,Now,Furnished,Males or females,Salford - Charlestown (M6),None,None,"['£88 pw', '£88 pw', '£88 pw', '£88 pw', '£88 pw']",NEW shared apartments in Salford for 18-25 yr olds,5 doubles,"[352, 352, 352, 352, 352]",352.0,M6
563,Now,Furnished,Males or females,Victoria Park (M14),11 months,9 months,"['£377 pcm', '£364 pcm']","Post Graduates invited, science based ideally.",2 doubles,"[377, 364]",370.5,M14
564,Now,Furnished,Males or females,Rusholme (M14),None,6 months,"['£500 pcm', '£350 pcm']",Double Room   En suite,Double room,"[500, 350]",425.0,M14
565,Now,Furnished,Males or females,Salford (M7),None,12 months,"['£540 pcm', '£500 pcm', '£370 pcm']","15 Min From City, Refurbished & No Deposit Needed",Single + 2 doubles,"[540, 500, 370]",470.0,M7
566,22 Dec 2018,No info,Males or females,Salford (M5),None,None,['£430 pcm'],Double room - XQ7 Apartments,Double room,[430],430.0,M5
567,Now,Furnished,Males or females,Sale (M33),None,None,['£400 pcm'],Double room furnished with washbasin,Double room,[400],400.0,M33
568,Now,Furnished,Males or females,Atherton (M46),None,4 months,['£86 pw'],Atherton Houseshare- rooms available,Single room,[344],344.0,M46
569,Now,Furnished,Males or females,Manchester (M9),24 months,12 months,['£350 pcm'],Double Room to Let No Fees Small Deposit,Double room,[350],350.0,M9
570,Now,Furnished,Males or females,Manchester (M14),12 months,3 months,['£450 pcm'],Rooms to rent,Double room,[450],450.0,M14
571,01 Dec 2018,Furnished,Male preferred,Manchester City Centre (M3),None,12 months,['£680 pcm'],Luxury double bedroom Great Northern,Double room,[680],680.0,M3
572,14 Dec 2018,Furnished,Males or females,Hulme (M15),None,6 months,['£309 pcm'],Cosy house in Hulme,Double room,[309],309.0,M15
573,01 Dec 2018,Furnished,Males or females,Manchester City Centre (M1),None,6 months,['£600 pcm'],Central double with own bathroom,Double room,[600],600.0,M1
574,Now,Furnished,No info,Fallowfield (M14),None,None,['Potential Buddy Ups'],1 Double Room Available in a Huge House,6 bed house,[],,M14
575,Now,Furnished,Males or females,Withington (M20),7 months,6 months,"['£300 pcm', '£300 pcm', '£300 pcm', '£300 pcm']",Spacious House Share Available,4 doubles,"[300, 300, 300, 300]",300.0,M20
576,01 Sep 2019,Furnished,No info,Salford (M6),None,6 months,['£163 pw (whole property)'],X1 The Campus - Academic year of 2019-2020!,Studio flat,[652],652.0,M6
577,Now,Furnished,Males or females,Sale (M33),12 months,3 months,['£425 pcm'],"Large double room, close to Metro and canal",Double room,[425],425.0,M33
578,Now,Furnished,No info,Burnage (M19),None,8 months,['£974 pcm (whole property)'],Spacious 4 x Dbl Bedroom Terrace For Rent,4 bed house,[974],974.0,M19
579,Now,Furnished,Males or females,Rusholme (M14),12 months,12 months,['£460 pcm'],1 bed appartment in Rusholme,Double room,[460],460.0,M14
580,Now,Furnished,Males or females,Chorlton (M21),None,6 months,['£475 pcm'],One Room Left in House Share in Chorlton,Double room,[475],475.0,M21
581,Now,Furnished,Males or females,Fallowfield (M14),8 months,8 months,"['£450 pcm', '£450 pcm', '£450 pcm']","3 Rooms Available on Landcross Road, Fallowfield",3 doubles,"[450, 450, 450]",450.0,M14
582,Now,Furnished,Males or females,Victoria Park (M14),9 months,6 months,"['£377 pcm', '£363 pcm']",2 rooms to rent in a 5 bedroom property,2 doubles,"[377, 363]",370.0,M14
583,01 Dec 2018,Furnished,Males or females,Fallowfield (M14),7 months,7 months,['£320 pcm'],"Fully furnished, double Room for rent",Double room,[320],320.0,M14
584,Now,Furnished,Males or females,Old Trafford (M16),None,None,"['£400 pcm', '£375 pcm']",Nice room!! gotta see it...,2 doubles,"[400, 375]",387.5,M16
585,Now,Furnished,Males or females,Wythenshawe (M22),None,1 month,['£125 pw'],Airport Large Ensuit Room,Double room,[500],500.0,M22
586,Now,Furnished,Males or females,Wythenshawe (M22),None,1 month,['£100 pw'],Airport Comfort Convenience Move in Now,Double room,[400],400.0,M22
587,Now,Furnished,Males or females,Droylsden (M43),None,None,"['£99 pw', '£99 pw', '£99 pw', '£99 pw']",Beautiful House Share,4 doubles,"[396, 396, 396, 396]",396.0,M43
588,Now,Furnished,Female preferred,Prestwich (M25),None,6 months,['£450 pcm'],Lovely Newly Renovated Home. Large Double Room,Double room,[450],450.0,M25
589,10 Dec 2018,Furnished,Males or females,Tyldesley (M29),None,None,['£400 pcm'],"Live in Landlord,Large well furnished Double Room.",Double room,[400],400.0,M29
590,Now,Furnished,Males or females,West Didsbury (M20),12 months,6 months,['£380 pcm'],West Didsbury large house great location,Double room,[380],380.0,M20
591,Now,Furnished,Female preferred,Higher Blackley (M9),None,3 months,"['£400 pcm', '£325 pcm', '£350 pcm', '£400 pcm', '£600 pcm']","Five Bed House to Rent in, Moston, Manchester",3 doubles,"[400, 325, 350, 400, 600]",415.0,M9
592,Now,Furnished,No info,Salford (M6),12 months,12 months,['Potential Buddy Ups'],Amazing 4 Bed Student House 2 Mins from Campus,4 bed house,[],,M6
593,Now,Furnished,Males or females,Stretford (M32),None,3 months,['£420 pcm'],Spacious double room in Trafford!!!,Double room,[420],420.0,M32
594,01 Aug 2019,Furnished,No info,Rusholme (M14),24 months,11 months,['Potential Buddy Ups'],Student House 2019,6 bed house,[],,M14
595,Now,Furnished,Males or females,Fallowfield (M14),8 months,4 months,['£350 pcm'],1 Room LEFT on Furness Road,Double room,[350],350.0,M14
596,01 Dec 2018,Furnished,Males or females,Droylsden (M43),None,6 months,"['£375 pcm', '£375 pcm']",House share Droylsden,Single + double,"[375, 375]",375.0,M43
597,06 Dec 2018,Furnished,Male preferred,Blackley (M9),None,None,['£375 pcm'],Hve good sized single room in large garden flat to,Single room,[375],375.0,M9
598,08 Dec 2018,Furnished,Males or females,Sale (M33),None,6 months,"['£425 pcm', '£425 pcm']","Two bedroom mid-terrace property Sale, M33 7UA",Single + double,"[425, 425]",425.0,M33
599,Now,Furnished,Males or females,West Gorton (M12),None,None,['£120 pw'],Mis riri gambi,Double room,[480],480.0,M12
600,27 Dec 2018,Furnished,Males or females,Wythenshawe (M23),None,None,['£400 pcm'],Furnished Double Room in lovely welcoming house.,Double room,[400],400.0,M23
601,Now,Furnished,Males or females,Levenshulme (M19),None,3 months,['£400 pcm'],Monday to Friday Double Room available,Double room,[400],400.0,M19
602,Now,Furnished,Males or females,Rusholme (M14),None,6 months,"['£81 pw', '£81 pw', '£92 pw', '£98 pw', '£98 pw']",Very Nice shared house/ Rusholme / All Bills Inc,Double room,"[324, 324, 368, 392, 392]",360.0,M14
603,Now,Furnished,Female preferred,Manchester City Centre (M3),9 months,9 months,['£550 pcm'],Double bedroom city centre flat with balcony,Double room,[550],550.0,M3
604,Now,Furnished,Males or females,Moss Side (M16),None,3 months,"['£275 pcm', '£300 pcm']",2 Bedrooms available in M16,2 doubles,"[275, 300]",287.5,M16
605,Now,Furnished,Males or females,Rusholme (M14),None,3 months,"['£400 pcm', '£83 pw', '£360 pcm', '£83 pw', '£360 pcm', '£85 pw']",14 Ba * 6 Double Bedrooms * Ideal Location for Uni,Double room,"[400, 332, 360, 332, 360, 340]",354.0,M14
606,Now,Furnished,Males or females,Rusholme (M14),None,7 months,"['£450 pcm', '£425 pcm', '£425 pcm', '£450 pcm']",Amazing 4 Bedroom House -  Moss Lane East,3 doubles,"[450, 425, 425, 450]",437.5,M14
607,01 Dec 2018,Furnished,Males or females,Victoria Park (M14),None,3 months,"['£93 pw', '£93 pw', '£95 pw', '£95 pw', '£350 pcm']",5 Bedroom House Victoria Park Close to Uni,2 doubles,"[372, 372, 380, 380, 350]",370.8,M14
608,Now,Furnished,Males or females,Manchester (M14),None,6 months,"['£92 pw', '£98 pw', '£103 pw']",One En-suite is Available  in a three bed house,Double room,"[368, 392, 412]",390.6666666666667,M14
609,Now,Furnished,Males or females,Fallowfield (M14),9 months,9 months,['£455 pcm'],Wonderful 5 Huge Bedrooms,Double room,[455],455.0,M14
610,Now,Furnished,Males or females,Gorton (M18),None,3 months,"['£80 pw', '£370 pcm', '£75 pw']",double room near city centre Gorton  M187DE,Single room,"[320, 370, 300]",330.0,M18
611,07 Dec 2018,Furnished,Males or females,Baguley (M23),None,None,['£425 pcm'],Peaceful Double Room within Brooklands,Double room,[425],425.0,M23
612,15 Dec 2018,Furnished,Female preferred,Manchester (M14),7 months,7 months,['£120 pw'],Ensuite single room near University of Manchester,Single room,[480],480.0,M14
613,Now,Furnished,Males or females,Irlam (M44),6 months,None,['£300 pcm'],Double Room in a Mid Terrace Furnished House,Double room,[300],300.0,M44
614,14 Jan 2019,Furnished,Female preferred,Rusholme (M14),8 months,6 months,['£135 pw'],"1 En-suite Room, MSVS Neptune, 4 Bedroom Apartment",Single room,[540],540.0,M14
615,Now,Furnished,Males or females,Eccles (M30),None,3 months,['£369 pcm'],Professional House Share,Double room,[369],369.0,M30
616,Now,Furnished,Female preferred,Salford (M5),None,3 months,['£475 pcm'],Double room bills inc in a 2 bed apartment,Double room,[475],475.0,M5
617,Now,No info,Males or females,Collyhurst (M40),None,None,['£400 pcm'],A room to rent close to  north quarter,Double room,[400],400.0,M40
618,Now,Furnished,Female preferred,Winton (M30),None,3 months,['£425 pcm'],Double room  avail from December,Double room,[425],425.0,M30
619,01 Jan 2019,Furnished,Males or females,Salford (M7),None,None,['£450 pcm'],"Furnished Double Room, Including Bills",Double room,[450],450.0,M7
620,Now,Furnished,Males or females,Rusholme (M14),None,3 months,['£75 pw'],Single room within professional household,Single room,[300],300.0,M14
621,Now,Furnished,Males or females,Salford (M7),None,None,['£350 pcm'],Double room to Rent,Double room,[350],350.0,M7
622,01 Jan 2019,No info,Males or females,Rusholme (M14),6 months,None,['£411 pcm'],Double Room for Rent in January,Double room,[411],411.0,M14
623,Now,Furnished,Males or females,Fallowfield (M14),None,None,"['£400 pcm', '£435 pcm', '£415 pcm', '£350 pcm']","Luxury House, Perfectly Situated",Double room,"[400, 435, 415, 350]",400.0,M14
624,Now,Furnished,Males or females,Old Trafford (M16),6 months,3 months,['£90 pw'],Looking for a lodger!!,Double room,[360],360.0,M16
625,Now,Furnished,Males or females,Failsworth (M35),None,3 months,"['£100 pw', '£100 pw', '£120 pw', '£120 pw', '£120 pw', '£120 pw']",New Double Rooms & En-Suites - All Bills Included,2 doubles,"[400, 400, 480, 480, 480, 480]",453.3333333333333,M35
626,Now,Furnished,Male preferred,Levenshulme (M19),None,6 months,['£75 pw'],Room to Let - Levenshulme - Ideal 4 Dr Swammys,Double room,[300],300.0,M19
627,04 Dec 2018,Furnished,Female preferred,Salford (M7),None,3 months,['£350 pcm'],Small double room,Double room,[350],350.0,M7
628,Now,Furnished,Males or females,Hulme (M15),None,3 months,['£350 pcm'],Room for rent - £350 pcm all bills included..,Single room,[350],350.0,M15
629,21 Dec 2018,Furnished,Males or females,West Didsbury (M20),None,3 months,['£600 pcm'],Top floor: huge bedroom with  ensuite,Double room,[600],600.0,M20
630,Now,Furnished,Males or females,Salford (M7),None,None,['£330 pcm'],Spacious single room in modern house,Single room,[330],330.0,M7
631,Now,No info,Males or females,Levenshulme (M19),None,6 months,['£232 pcm'],Spacious Double room in Levenshulme,Double room,[232],232.0,M19
632,10 Dec 2018,Furnished,Males or females,Sharston (M22),None,6 months,['£600 pcm'],Luxury  1 bed apartment + shower room/WC,Double room,[600],600.0,M22
633,Now,Furnished,Female preferred,Manchester (M8),None,6 months,['£450 pcm'],Friendly Flatmate Wanted,Double room,[450],450.0,M8
