,Availablility,Furnishing,Gender_requirement,Location,Max_period,Min_period,Price,Short_description,Size,Price_per_month,Average_price_per_month,Postal_code
0,Now,Furnished,Males or females,Liverpool (L15),None,6 months,['£119 pw'],Fabulous Boutique Hotel Style Luxury House Share,Double room,[476],476.0,L15
1,Now,Furnished,Males or females,Liverpool (L6),None,6 months,"['£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm']",Lovely Double Rooms Available Now,5 doubles,"[280, 280, 280, 280, 280, 280, 280]",280.0,L6
2,Now,Furnished,Males or females,Liverpool City Centre (L6),None,6 months,"['£90 pw', '£80 pw', '£80 pw', '£80 pw']",Refurbished Double Rooms near City-centre,4 doubles,"[360, 320, 320, 320]",330.0,L6
3,15 Dec 2018,Furnished,Males or females,Liverpool City Centre (L1),6 months,6 months,['£115 pw'],Tenancy Available for Now or January 2019,Double room,[460],460.0,L1
4,01 Dec 2018,Furnished,Males or females,Liverpool (L15),None,6 months,"['£360 pcm', '£330 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[360, 330]",345.0,L15
5,02 Jan 2019,Furnished,Males or females,Aigburth (L17),None,6 months,['£350 pcm'],>>Large Double Room!! NO DEPOSIT!!!<<,Double room,[350],350.0,L17
6,01 Dec 2018,Furnished,Males or females,Allerton (L18),None,6 months,"['£330 pcm', '£360 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[330, 360]",345.0,L18
7,01 Dec 2018,Furnished,Males or females,Aigburth (L17),None,6 months,['£345 pcm'],>>>>Black Friday Offer!!<<<<,Double room,[345],345.0,L17
8,Now,Furnished,Males or females,Liverpool (L15),None,3 months,['£300 pcm'],>>>Last room at this low low price<<<,Double room,[300],300.0,L15
9,Now,Furnished,Males or females,Walton (L9),None,3 months,['£280 pcm'],Very spacious property with friendly housemates,Double room,[280],280.0,L9
10,Now,Furnished,Males or females,Whiston (L35),None,3 months,['£365 pcm'],En-suite double room close to Whiston Hospital,Double room,[365],365.0,L35
11,07 Jan 2019,Furnished,Males or females,Liverpool (L8),None,6 months,['£430 pcm'],Modern Large Double Room!! NO DEPOSIT!!!,Double room,[430],430.0,L8
12,Now,Furnished,Males or females,Liverpool (L6),None,6 months,['£595 pcm'],En-suite Double Room garden parking bills £595,Double room,[595],595.0,L6
13,Now,Furnished,Males or females,Liverpool (L6),None,6 months,['£450 pcm'],Double £450 Wi Fi and all bills Kensington,Double room,[450],450.0,L6
14,Now,Furnished,Males or females,Liverpool (L6),None,3 months,['£400 pcm'],Hampstead Double all bills inc £400 pcmWi Fi,Double room,[400],400.0,L6
15,22 Dec 2018,Furnished,Males or females,Liverpool (L6),None,6 months,['£400 pcm'],Double Wi Fi Inc bills £400pcm (52 W),Double room,[400],400.0,L6
16,Now,Furnished,Males or females,Liverpool (L6),None,6 months,['£500 pcm'],Large double room all bills inc £500 pcm,Double room,[500],500.0,L6
17,Now,Furnished,Males or females,Liverpool (L7),None,2 months,['£70 pw'],"1 double bedroom - Stanley Street, L7",Double room,[280],280.0,L7
18,01 Feb 2019,Furnished,Males or females,Liverpool (L6),None,2 months,['£80 pw'],1 double room 1st Feb 2019 - Sheil Road,Double room,[320],320.0,L6
19,01 Jan 2019,Furnished,Males or females,Liverpool (L6),None,1 month,"['£70 pw', '£70 pw', '£70 pw', '£70 pw']",3 double bedrooms available 1/1/19 - Mansell Road,3 doubles,"[280, 280, 280, 280]",280.0,L6
20,11 Dec 2018,Furnished,Males or females,Liverpool (L6),None,1 month,"['£80 pw', '£80 pw']",2 Double rooms available - Hinton Street,2 doubles,"[320, 320]",320.0,L6
21,Now,Furnished,Males or females,Liverpool (L6),None,2 months,"['£85 pw', '£85 pw', '£85 pw']",Newly renovated 3 Bedroom Houseshare Parton Street,3 doubles,"[340, 340, 340]",340.0,L6
22,Now,Furnished,Males or females,Liverpool (L7),None,6 months,"['£350 pcm', '£350 pcm', '£350 pcm', '£320 pcm', '£295 pcm', '£350 pcm', '£320 pcm', '£295 pcm', '£350 pcm']",Great Room with All Bills and Cleaner inc.,Double room,"[350, 350, 350, 320, 295, 350, 320, 295, 350]",331.1111111111111,L7
23,Now,Furnished,Males or females,Liverpool (L7),None,6 months,"['£325 pcm', '£325 pcm']",1 Room to rent £325 pm bills included,Double room,"[325, 325]",325.0,L7
24,03 Dec 2018,Furnished,Males or females,Liverpool (L6),None,2 months,['£75 pw'],"1 Double room available - Halsbury Road, L6",Double room,[300],300.0,L6
25,Now,Furnished,Males or females,Walton (L9),None,6 months,['£550 pcm'],3 Bed House to Rent - £550,Double room,[550],550.0,L9
26,Now,Furnished,Males or females,Liverpool (L6),None,None,['£300 pcm'],Room  Available  close to University,Double room,[300],300.0,L6
27,Now,Furnished,Males or females,Liverpool (L17),None,6 months,"['£99 pw', '£89 pw', '£95 pw', '£89 pw', '£100 pw']",No Deposit Bills Included First Week Free,4 doubles,"[396, 356, 380, 356, 400]",377.6,L17
28,Now,Furnished,Males or females,Liverpool (L9),None,6 months,"['£90 pw', '£65 pw', '£100 pw', '£90 pw', '£69 pw']",Beautiful Last Double Room  *Bills Included*,Double room,"[360, 260, 400, 360, 276]",331.2,L9
29,Now,Furnished,Males or females,Liverpool (L19),None,3 months,"['£95 pw', '£100 pw', '£75 pw', '£65 pw', '£90 pw', '£100 pw', '£80 pw', '£95 pw', '£75 pw']","*Bills Included*  Rooms  Broughton Drve, L19",4 doubles,"[380, 400, 300, 260, 360, 400, 320, 380, 300]",344.44444444444446,L19
30,01 Dec 2018,Furnished,Males or females,Liverpool (L6),None,1 month,"['£75 pw', '£75 pw']",Clean Quiet House Share- September Road L6,2 doubles,"[300, 300]",300.0,L6
31,Now,Furnished,Male preferred,Liverpool (L15),None,None,['£65 pw'],Homely accommodation for independent person.,Double room,[260],260.0,L15
32,Now,Furnished,Males or females,Liverpool (L7),None,3 months,['£275 pcm'],Very cheap lovely single room in L7,Single room,[275],275.0,L7
33,Now,Furnished,Males or females,Liverpool (L5),None,3 months,['£85 pw'],Lovely Friendly Home - Double room available,Double room,[340],340.0,L5
34,Now,Furnished,Males or females,Liverpool (L5),None,3 months,['£368 pcm'],"Spacious, light and airy room",Double room,[368],368.0,L5
35,Now,Furnished,Males or females,Liverpool (L4),None,4 months,"['£411 pcm', '£368 pcm', '£368 pcm', '£368 pcm', '£368 pcm']",FIVE Brand New Rooms- couples room 1-5,5 doubles,"[411, 368, 368, 368, 368]",376.6,L4
36,Now,Furnished,Males or females,Liverpool (L5),None,2 months,"['£368 pcm', '£368 pcm']",2 Rooms available in lovely friendly clean house,2 doubles,"[368, 368]",368.0,L5
37,10 Dec 2018,Furnished,Males or females,Prescot (L34),None,6 months,"['£450 pcm', '£450 pcm', '£450 pcm', '£450 pcm', '£410 pcm', '£390 pcm']",Luxury professional house share,Double room,"[450, 450, 450, 450, 410, 390]",433.3333333333333,L34
38,01 Dec 2018,No info,Males or females,Liverpool (L13),None,None,['£300 pcm'],Spare  Room in Tuebrook,Double room,[300],300.0,L13
39,Now,Furnished,Males or females,Liverpool (L13),None,3 months,['£400 pcm'],2 Bed House Share with Live-in-Landlord,Double room,[400],400.0,L13
40,Now,Furnished,Males or females,Liverpool (L7),None,None,"['£84 pw', '£84 pw']",Two Large Fully Furnished Rooms to Let,2 doubles,"[336, 336]",336.0,L7
41,Now,Furnished,No info,Liverpool City Centre (L1),None,None,['£158 pw (whole property)'],VITA Student Studio,1 bed flat,[632],632.0,L1
42,10 Dec 2018,Furnished,Males or females,Liverpool (L8),12 months,12 months,"['£350 pcm', '£300 pcm', '£250 pcm', '£300 pcm']",Dr Mohamed omar,Single + 3 doubles,"[350, 300, 250, 300]",300.0,L8
43,02 Jan 2019,Furnished,Males or females,Liverpool City Centre (L3),None,2 months,['£400 pcm'],Waterfront  Spare Room,Single room,[400],400.0,L3
44,01 Dec 2018,Furnished,Males or females,Aigburth (L17),None,6 months,"['£350 pcm', '£350 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[350, 350]",350.0,L17
45,Now,Furnished,Males or females,Liverpool (L6),None,None,['£375 pcm'],L6-1RM-Great for professionals & hospital staff!,Double room,[375],375.0,L6
46,Now,No info,Males or females,Liverpool (L15),None,None,"['£230 pcm', '£200 pcm', '£230 pcm', '£230 pcm']",Three rooms available in Wavertree from £200PCM,3 doubles,"[230, 200, 230, 230]",222.5,L15
47,Now,No info,Males or females,Liverpool (L15),None,None,"['£230 pcm', '£230 pcm', '£240 pcm']",Three rooms available in Picton from £230PCM,3 doubles,"[230, 230, 240]",233.33333333333334,L15
48,Now,Furnished,Males or females,Liverpool City Centre (L7),None,1 month,['£95 pw'],Double bed room in Liverpool City Centre,Double room,[380],380.0,L7
49,Now,Furnished,Males or females,Liverpool City Centre (L7),None,1 month,['£90 pw'],Single bed room in Liverpool City Centre,Single room,[360],360.0,L7
50,Now,Furnished,Males or females,Allerton (L18),None,7 months,"['£77 pw', '£77 pw', '£77 pw', '£77 pw', '£77 pw']",Student rooms/houses 2018/19/20 Bills included,2 doubles,"[308, 308, 308, 308, 308]",308.0,L18
51,Now,Furnished,Males or females,Allerton (L18),None,6 months,"['£350 pcm', '£350 pcm', '£330 pcm', '£350 pcm', '£350 pcm', '£270 pcm']",Large double furnished rooms Allerton,Double room,"[350, 350, 330, 350, 350, 270]",333.3333333333333,L18
52,02 Feb 2019,Furnished,Males or females,Liverpool (L7),None,3 months,"['£80 pw', '£90 pw', '£110 pw', '£100 pw']",Rooms in Kensington house,Single room,"[320, 360, 440, 400]",380.0,L7
53,Now,Furnished,Males or females,Liverpool (L6),None,3 months,"['£310 pcm', '£240 pcm', '£270 pcm', '£270 pcm', '£320 pcm', '£285 pcm']",Furnished Room in Modern and Clean House,2 singles,"[310, 240, 270, 270, 320, 285]",282.5,L6
54,Now,No info,Males or females,Liverpool (L15),None,None,"['£300 pcm', '£270 pcm', '£360 pcm', '£360 pcm']",â¦ï¸Barrington Rd â¦ï¸Grant Aveâ¦ï¸â¦ï¸,Double room,"[300, 270, 360, 360]",322.5,L15
55,Now,Furnished,Males or females,Liverpool (L7),None,None,"['£74 pw', '£84 pw']",**2 Weeks Rent Free**Houseshare All Bills Included,2 doubles,"[296, 336]",316.0,L7
56,23 Dec 2018,Furnished,Males or females,Liverpool (L4),None,6 months,"['£305 pcm', '£240 pcm', '£240 pcm', '£350 pcm']",Boutique Houseshare **Fully Furnished**,Single + double,"[305, 240, 240, 350]",283.75,L4
57,Now,Furnished,Males or females,Liverpool (L4),None,6 months,"['£70 pw', '£80 pw', '£75 pw', '£85 pw']",*No Admin Fee* Cosy 4-bed/ 2 baths House-share,Double room,"[280, 320, 300, 340]",310.0,L4
58,Now,Furnished,Males or females,Liverpool (L7),None,6 months,"['£375 pcm', '£250 pcm', '£295 pcm', '£350 pcm', '£385 pcm', '£295 pcm']",Double Room near City Centre,2 doubles,"[375, 250, 295, 350, 385, 295]",325.0,L7
59,Now,Furnished,Males or females,Liverpool City Centre (L7),None,6 months,"['£90 pw', '£90 pw', '£85 pw', '£75 pw', '£85 pw']",**Xmas Deal: No Admin Fee!** 20Min to City Centre,Double room,"[360, 360, 340, 300, 340]",340.0,L7
60,Now,Furnished,Males or females,Liverpool City Centre (L7),None,6 months,"['£310 pcm', '£335 pcm', '£360 pcm', '£340 pcm', '£360 pcm']",**Xmas Deal: No Admin Fee** Xl Room by City Centre,Double room,"[310, 335, 360, 340, 360]",341.0,L7
61,Now,Furnished,Males or females,Liverpool (L4),None,None,['£400 pcm'],The Lodge House â room available â,Double room,[400],400.0,L4
62,Now,Furnished,Males or females,Liverpool (L13),None,6 months,"['£575 pcm', '£600 pcm', '£600 pcm', '£515 pcm', '£515 pcm', '£450 pcm', '£480 pcm']",Ensuite Luxury Pads  **Xmas Deal: No Admin Fee!**,3 doubles,"[575, 600, 600, 515, 515, 450, 480]",533.5714285714286,L13
63,Now,Furnished,Males or females,Liverpool City Centre (L3),9 months,None,['£122 pw'],Modern Double Ensuite Room - All Bills Included,Double room,[488],488.0,L3
64,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£340 pcm', '£325 pcm', '£250 pcm', '£250 pcm', '£250 pcm', '£325 pcm', '£250 pcm']",XL Rooms Near Centre,Double room,"[340, 325, 250, 250, 250, 325, 250]",284.2857142857143,L15
65,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£80 pw', '£80 pw', '£90 pw', '£80 pw', '£85 pw', '£85 pw']",Very spacious detached house share - Off Smithdown,3 doubles,"[320, 320, 360, 320, 340, 340]",333.3333333333333,L15
66,01 Dec 2018,Furnished,Males or females,Liverpool (L15),None,6 months,"['£360 pcm', '£330 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[360, 330]",345.0,L15
67,01 Dec 2018,Furnished,Males or females,Allerton (L18),None,3 months,['£325 pcm'],>>>>Black Friday Offer!!<<<<,Double room,[325],325.0,L18
68,08 Dec 2018,Furnished,Males or females,Liverpool (L15),None,6 months,"['£360 pcm', '£340 pcm', '£350 pcm', '£330 pcm', '£285 pcm']",Large Double*Friendly House-share off Smithdown Rd,Double room,"[360, 340, 350, 330, 285]",333.0,L15
69,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£90 pw', '£80 pw', '£75 pw', '£65 pw', '£85 pw', '£85 pw']",*Boutique Flat on Smithdown Rd* XL ROOM w/ SOFA,2 doubles,"[360, 320, 300, 260, 340, 340]",320.0,L15
70,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£80 pw', '£85 pw', '£90 pw', '£90 pw', '£95 pw']",5 brand new En-suites Smithdown Rd **Rathbone,5 doubles,"[320, 340, 360, 360, 380]",352.0,L15
71,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£90 pw', '£75 pw', '£95 pw', '£85 pw', '£85 pw']",5 New Rooms in Central Location,2 doubles,"[360, 300, 380, 340, 340]",344.0,L15
72,Now,Furnished,Males or females,Aigburth (L17),None,6 months,"['£380 pcm', '£300 pcm']",First Month Rent Half Price**Sunbourne Road,Double room,"[380, 300]",340.0,L17
73,12 Jan 2019,Furnished,Males or females,Aigburth (L17),None,6 months,"['£295 pcm', '£305 pcm', '£305 pcm', '£330 pcm', '£345 pcm', '£305 pcm', '£320 pcm']",Low Deposit *Minutes Walk to Sefton Park!*,Double room,"[295, 305, 305, 330, 345, 305, 320]",315.0,L17
74,17 Dec 2018,Furnished,Males or females,Liverpool (L4),None,6 months,"['£325 pcm', '£300 pcm', '£425 pcm', '£300 pcm', '£350 pcm']",**No Fees No Deposit**Excellent Size Double Rooms,Double room,"[325, 300, 425, 300, 350]",340.0,L4
75,Now,Furnished,Males or females,Liverpool (L4),None,None,"['£90 pw', '£90 pw', '£90 pw', '£75 pw']",*Excellent Furnished 3 Bedrooms Near City Centre*,Single + 2 doubles,"[360, 360, 360, 300]",345.0,L4
76,Now,Furnished,Males or females,Liverpool (L6),None,6 months,"['£75 pw', '£80 pw', '£70 pw', '£70 pw', '£70 pw', '£70 pw']",Boutique house *Minutes* to City Centre,3 doubles,"[300, 320, 280, 280, 280, 280]",290.0,L6
77,Now,Furnished,Males or females,Liverpool (L9),None,6 months,"['£400 pcm', '£400 pcm', '£495 pcm']",**Upgrade your Pad Before Christmas**,3 doubles,"[400, 400, 495]",431.6666666666667,L9
78,Now,Furnished,Males or females,Liverpool (L18),None,6 months,"['£85 pw', '£85 pw', '£85 pw', '£85 pw', '£75 pw']",*Boutique house* Live on the Beatles' street!,5 doubles,"[340, 340, 340, 340, 300]",332.0,L18
79,Now,Furnished,Males or females,Bootle (L20),None,6 months,"['£299 pcm', '£310 pcm', '£305 pcm', '£320 pcm']",Newly refurbished 4-bed house for Sociable Sharers,Single + 3 doubles,"[299, 310, 305, 320]",308.5,L20
80,12 Dec 2018,Furnished,Males or females,Prescot (L34),None,6 months,"['£70 pw', '£85 pw', '£70 pw', '£85 pw']",***Double Room Steley Way***,Double room,"[280, 340, 280, 340]",310.0,L34
81,Now,Furnished,Males or females,Prescot (L35),None,6 months,"['£390 pcm', '£260 pcm', '£345 pcm', '£303 pcm']",***First Months Rent Half Price***Shaw Lane,Double room,"[390, 260, 345, 303]",324.5,L35
82,Now,Furnished,No info,Liverpool (L6),None,6 months,['Potential Buddy Ups'],"Brilliant Location , available immediately",2 bed house,[],,L6
83,Now,Furnished,Female preferred,Liverpool (L33),None,None,"['£100 pw', '£85 pw']",Liverpool L33 Females preferred!,Double room,"[400, 340]",370.0,L33
84,Now,Furnished,Males or females,Liverpool (L17),None,6 months,"['£375 pcm', '£375 pcm', '£330 pcm', '£330 pcm']",***First Month 1/2 Price*** Xl Room Sefton,4 doubles,"[375, 375, 330, 330]",352.5,L17
85,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£75 pw', '£75 pw', '£75 pw', '£75 pw']",Rooms Available Fully Refurbished  L15,3 doubles,"[300, 300, 300, 300]",300.0,L15
86,Now,Furnished,Males or females,Liverpool (L6),None,6 months,['£85 pw'],1 room available Fully refurbished  L6,Double room,[340],340.0,L6
87,Now,Furnished,Males or females,Liverpool (L13),None,6 months,"['£85 pw', '£90 pw']",Rooms Available L13,2 doubles,"[340, 360]",350.0,L13
88,Now,Furnished,Males or females,Liverpool (L15),None,6 months,"['£290 pcm', '£290 pcm', '£290 pcm', '£260 pcm', '£290 pcm', '£290 pcm', '£260 pcm']",Great Value Rooms with Cleaner and All Bills Inc,Double room,"[290, 290, 290, 260, 290, 290, 260]",281.42857142857144,L15
89,01 Dec 2018,Furnished,Males or females,Aigburth (L17),None,6 months,['£345 pcm'],>>>>Black Friday Offer!!<<<<,Double room,[345],345.0,L17
90,Now,Furnished,Males or females,Liverpool (L6),None,1 month,['£90 pw'],1 Room available 10 bed Property L6,Double room,[360],360.0,L6
91,Now,Furnished,Males or females,Garston (L19),None,None,['£350 pcm'],Lodger wanted! £350 p/m bills included,Double room,[350],350.0,L19
92,01 Dec 2018,Furnished,Males or females,Liverpool (L15),None,6 months,['£350 pcm'],>>>>Black Friday Offer!!<<<<,Double room,[350],350.0,L15
93,01 Dec 2018,Furnished,Males or females,Allerton (L18),None,3 months,['£325 pcm'],>>>>Black Friday Offer!!<<<<,Double room,[325],325.0,L18
94,01 Dec 2018,Furnished,Males or females,Aigburth (L17),None,3 months,"['£375 pcm', '£345 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[375, 345]",360.0,L17
95,01 Dec 2018,Furnished,Males or females,Aigburth (L17),None,6 months,"['£350 pcm', '£350 pcm']",>>>>Black Friday Offer!!<<<<,2 doubles,"[350, 350]",350.0,L17
96,05 Dec 2018,Furnished,Males or females,Liverpool (L15),None,3 months,"['£75 pw', '£75 pw', '£75 pw', '£75 pw', '£75 pw', '£75 pw']","Hurry, Last Few Rooms! No Deposit L15 Wavertree",2 singles + 4 doubles,"[300, 300, 300, 300, 300, 300]",300.0,L15
97,14 Dec 2018,Furnished,Males or females,Mossley Hill (L18),12 months,1 month,['£80 pw'],Post Graduate Rooms Close to I M Marsh Campus,Single room,[320],320.0,L18
98,14 Dec 2018,Furnished,Males or females,Garston (L19),None,3 months,['£75 pw'],NO DEPOSIT : Rooms in Garston from just £75 p/w!!,Double room,[300],300.0,L19
99,Now,Furnished,Males or females,Liverpool (L6),None,6 months,"['£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm', '£280 pcm']",Lovely Double Rooms Available Now,5 doubles,"[280, 280, 280, 280, 280, 280, 280]",280.0,L6
100,01 Dec 2018,Furnished,Males or females,Liverpool (L15),None,3 months,['£300 pcm'],Large Room With TV Inc. broadband & utility Bills,Double room,[300],300.0,L15
101,Now,Furnished,Female preferred,Liverpool (L7),None,6 months,"['£345 pcm', '£325 pcm', '£315 pcm', '£325 pcm']",Large room in shared house near hospital and uni,Double room,"[345, 325, 315, 325]",327.5,L7
102,22 Dec 2018,Furnished,Female preferred,Aigburth (L17),None,6 months,"['£500 pcm', '£475 pcm', '£450 pcm']",Sefton Park;  Exceptional houseshare with cleaner;,Double room,"[500, 475, 450]",475.0,L17
103,07 Dec 2018,Furnished,Female preferred,Aigburth (L17),None,6 months,"['£450 pcm', '£450 pcm']",Lrge dble in newly refurbished 2 bed nr Lark Lane,2 doubles,"[450, 450]",450.0,L17
104,Now,Furnished,Female preferred,Grassendale (L19),None,6 months,"['£350 pcm', '£350 pcm', '£385 pcm']",2 dbles female share + cleaner off Aigburth Rd,Double room,"[350, 350, 385]",361.6666666666667,L19
105,13 Dec 2018,Furnished,Males or females,Liverpool (L8),6 months,6 months,"['£400 pcm', '£400 pcm', '£450 pcm']",Luxury Double Bedroom in Sefton Park area,2 doubles,"[400, 400, 450]",416.6666666666667,L8
106,Now,Furnished,Males or females,Liverpool (L8),None,6 months,"['£325 pcm', '£325 pcm', '£325 pcm', '£325 pcm', '£325 pcm']","5 Double Bedrooms, 5 Personal Bathrooms",Double room,"[325, 325, 325, 325, 325]",325.0,L8
107,Now,Furnished,No info,Liverpool (L8),None,6 months,['Potential Buddy Ups'],5 Bed Flat (all en-suites) Wavertree/Sdown/Sefton,4 bed flat,[],,L8
108,Now,Furnished,Males or females,Liverpool (L13),None,6 months,"['£90 pw', '£85 pw', '£100 pw', '£100 pw', '£85 pw', '£90 pw']",2 Rooms Left Stunning 6 bed mutlilet. Bills incl,2 doubles,"[360, 340, 400, 400, 340, 360]",366.6666666666667,L13
109,Now,Furnished,Males or females,Liverpool (L9),None,None,['£89 pw'],Newly Renovated No deposit   3 miles  to City,Double room,[356],356.0,L9
110,Now,Furnished,Males or females,Liverpool (L13),None,6 months,"['£65 pw', '£75 pw', '£75 pw', '£90 pw', '£90 pw', '£75 pw']",5* Luxury 6 Bed 4 Bath House Share - No Deposit!!!,2 doubles,"[260, 300, 300, 360, 360, 300]",313.3333333333333,L13
111,Now,Furnished,Males or females,Liverpool (L17),None,6 months,"['£90 pw', '£90 pw', '£90 pw', '£65 pw']",A Recently Refurbished 4 Bedroom Flat Share,Single + 3 doubles,"[360, 360, 360, 260]",335.0,L17
112,Now,Furnished,Males or females,Liverpool (L4),None,None,"['£90 pw', '£90 pw']",Walton Hall Park  king size room  no deposit,Double room,"[360, 360]",360.0,L4
113,Now,Furnished,Males or females,Scaris-brick (L40),None,6 months,['£100 pw'],Farmhouse near Ormskirk/Southport,Single room,[400],400.0,L40
114,Now,Furnished,Males or females,Liverpool (L13),None,2 months,"['£250 pcm', '£350 pcm', '£350 pcm', '£325 pcm', '£350 pcm']",New refurbished house in Old Swan L13,Single room,"[250, 350, 350, 325, 350]",325.0,L13
115,Now,Furnished,Males or females,Liverpool City Centre (L8),None,6 months,"['£450 pcm', '£450 pcm', '£450 pcm', '£450 pcm', '£450 pcm', '£475 pcm', '£475 pcm', '£475 pcm', '£475 pcm', '£475 pcm', '£495 pcm', '£550 pcm']",Luxury Co Living Professional Block,12 doubles,"[450, 450, 450, 450, 450, 475, 475, 475, 475, 475, 495, 550]",472.5,L8
116,Now,Furnished,No info,Liverpool City Centre (L6),None,None,['£350 pcm (whole property)'],Large 1 Bed Unfurnished Flat Near City Centre,1 bed flat,[350],350.0,L6
117,Now,Furnished,Males or females,Liverpool City Centre (L7),None,6 months,"['£375 pcm', '£395 pcm', '£415 pcm']",Newly Refurbished young professional house,3 doubles,"[375, 395, 415]",395.0,L7
118,Now,Furnished,Males or females,Liverpool (L4),None,3 months,['£275 pcm'],Large Ensuite Studio Style Room,Double room,[275],275.0,L4
119,Now,Furnished,Males or females,Liverpool City Centre (L6),None,10 months,"['£85 pw', '£85 pw', '£85 pw', '£85 pw', '£85 pw', '£85 pw']",Brand New 6 Bed House 2019,6 doubles,"[340, 340, 340, 340, 340, 340]",340.0,L6
120,Now,Furnished,Males or females,Liverpool City Centre (L7),None,11 months,"['£95 pw', '£95 pw', '£95 pw', '£95 pw']","4 Bed Student, 5 Minute Walk to Uni!",4 doubles,"[380, 380, 380, 380]",380.0,L7
121,01 Aug 2019,Furnished,Males or females,Liverpool City Centre (L7),None,11 months,"['£100 pw', '£100 pw', '£100 pw', '£100 pw']",All En Suite 4 Bed Student House 2019,4 doubles,"[400, 400, 400, 400]",400.0,L7
122,Now,Furnished,Males or females,Liverpool City Centre (L7),None,11 months,"['£90 pw', '£90 pw', '£90 pw', '£90 pw', '£90 pw', '£90 pw']",6 bed Student house as close to UNI as possible!,6 doubles,"[360, 360, 360, 360, 360, 360]",360.0,L7
123,01 Apr 2019,Furnished,Males or females,Liverpool City Centre (L6),None,11 months,"['£85 pw', '£85 pw', '£85 pw', '£85 pw', '£85 pw', '£85 pw']",6 Bed Student House for March 2019,6 doubles,"[340, 340, 340, 340, 340, 340]",340.0,L6
124,01 Sep 2019,Furnished,Males or females,Liverpool City Centre (L7),None,10 months,"['£90 pw', '£90 pw', '£90 pw', '£90 pw', '£90 pw', '£90 pw']",6 Bed Student House 0.5 Miles from Uni!,6 doubles,"[360, 360, 360, 360, 360, 360]",360.0,L7
125,02 Aug 2019,Furnished,Males or females,Liverpool City Centre (L6),None,11 months,"['£85 pw', '£85 pw', '£85 pw']",5 Bed Student Modern House,3 doubles,"[340, 340, 340]",340.0,L6
126,02 Aug 2019,Furnished,Males or females,Liverpool City Centre (L8),None,11 months,"['£70 pw', '£70 pw', '£70 pw', '£70 pw']",£70 p/w Student Double Rooms 2019 - No Fees!,4 doubles,"[280, 280, 280, 280]",280.0,L8
127,Now,Furnished,Males or females,Garston (L19),None,6 months,['£265 pcm'],Large Double Room Near Speke & Garston,Double room,[265],265.0,L19
128,Now,Furnished,Males or females,Liverpool (L15),None,None,"['£425 pcm', '£395 pcm', '£375 pcm']","Luxury four bed house, All Doubles",3 doubles,"[425, 395, 375]",398.3333333333333,L15
129,Now,Furnished,Males or females,Liverpool City Centre (L6),None,6 months,['£375 pcm'],New Luxury 4 Bed House Share! 1 Room Left!,Double room,[375],375.0,L6
130,Now,Furnished,Males or females,Liverpool (L4),None,3 months,"['£275 pcm', '£225 pcm', '£275 pcm', '£325 pcm']",Cheap Rent!,4 doubles,"[275, 225, 275, 325]",275.0,L4
131,Now,Furnished,Males or females,Liverpool (L15),None,3 months,"['£425 pcm', '£375 pcm']","All Ensuites, Fully Refurbished 5 bed!",2 doubles,"[425, 375]",400.0,L15
132,Now,Furnished,Males or females,Liverpool (L15),None,3 months,['£300 pcm'],>>>Last room at this low low price<<<,Double room,[300],300.0,L15
133,02 Jan 2019,Furnished,Males or females,Aigburth (L17),None,6 months,['£350 pcm'],>>Large Double Room!! NO DEPOSIT!!!<<,Double room,[350],350.0,L17
134,Now,Furnished,Males or females,Liverpool (L15),12 months,3 months,['£400 pcm'],New Large En Suite Room!,Double room,[400],400.0,L15
135,Now,Furnished,Males or females,Liverpool City Centre (L6),None,6 months,"['£285 pcm', '£220 pcm']",No Fees or Deposit!!,Double room,"[285, 220]",252.5,L6
136,Now,Furnished,Males or females,Liverpool City Centre (L6),None,None,"['£335 pcm', '£335 pcm', '£335 pcm', '£350 pcm']",4 Bed House 1 En Suite Close to Town!,4 doubles,"[335, 335, 335, 350]",338.75,L6
137,Now,Furnished,Males or females,Liverpool City Centre (L7),None,3 months,"['£75 pw', '£75 pw', '£75 pw', '£75 pw', '£75 pw', '£75 pw']",Large Rooms available 10 minutes from city centre,6 doubles,"[300, 300, 300, 300, 300, 300]",300.0,L7
138,Now,No info,Males or females,Aigburth (L17),None,None,"['£300 pcm', '£325 pcm', '£350 pcm', '£350 pcm', '£350 pcm']",Huge rooms and Communal living in Aigburth,5 doubles,"[300, 325, 350, 350, 350]",335.0,L17
